"domain,""date"",""plUrls"",""views"",""clicks"",""ctr"",""revenue"",""epc"",""rpm"",""percentFinalised"",""percentEstimate"",""percentForecast"",""Status"""
"childrens-apparel.net,""16-May-2015"",""14.0"",""13"",""9"",""69.23"",""0.15"",""0.01"",""11.53"",""100.0"",""0.0"",""0.0"",""Final"""
"clothing-children.com,""16-May-2015"",""10.0"",""10"",""2"",""20.0"",""0.06"",""0.03"",""6.0"",""100.0"",""0.0"",""0.0"",""Final"""
"insidernutrition.com,""16-May-2015"",""7.0"",""14"",""6"",""42.85"",""0.1"",""0.01"",""7.14"",""100.0"",""0.0"",""0.0"",""Final"""
"kidapparel.net,""16-May-2015"",""9.0"",""12"",""5"",""41.66"",""0.09"",""0.01"",""7.5"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionconnection.net,""16-May-2015"",""18.0"",""17"",""9"",""52.94"",""0.03"",""0.0"",""1.76"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionetwork.net,""16-May-2015"",""17.0"",""15"",""10"",""66.66"",""0.02"",""0.0"",""1.33"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionsuperstore.net,""16-May-2015"",""11.0"",""13"",""5"",""38.46"",""0.01"",""0.0"",""0.76"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionwholesale.net,""16-May-2015"",""14.0"",""9"",""5"",""55.55"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionwizard.net,""16-May-2015"",""8.0"",""10"",""9"",""90.0"",""0.09"",""0.01"",""9.0"",""100.0"",""0.0"",""0.0"",""Final"""
"nutriton.net,""16-May-2015"",""7.0"",""10"",""2"",""20.0"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"thiswine.net,""16-May-2015"",""13.0"",""14"",""7"",""50.0"",""0.05"",""0.0"",""3.57"",""100.0"",""0.0"",""0.0"",""Final"""
"winestaste.net,""16-May-2015"",""4.0"",""16"",""7"",""43.75"",""0.02"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"winevendor.net,""16-May-2015"",""5.0"",""12"",""2"",""16.66"",""0.17"",""0.08"",""14.16"",""100.0"",""0.0"",""0.0"",""Final"""
"dietnutritionhealth.net,""16-May-2015"",""20.0"",""13"",""11"",""84.61"",""0.29"",""0.02"",""22.3"",""100.0"",""0.0"",""0.0"",""Final"""
"dietnutritionhealthy.net,""16-May-2015"",""2.0"",""15"",""5"",""33.33"",""0.01"",""0.0"",""0.66"",""100.0"",""0.0"",""0.0"",""Final"""
"healthdietnutrition.net,""16-May-2015"",""14.0"",""12"",""12"",""100.0"",""0.1"",""0.0"",""8.33"",""100.0"",""0.0"",""0.0"",""Final"""
"healthdietweightloss.net,""16-May-2015"",""13.0"",""11"",""8"",""72.72"",""0.04"",""0.0"",""3.63"",""100.0"",""0.0"",""0.0"",""Final"""
"healthnutritiondiet.net,""16-May-2015"",""11.0"",""14"",""4"",""28.57"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"healthweightlossdiet.net,""16-May-2015"",""8.0"",""23"",""21"",""91.3"",""0.26"",""0.01"",""11.3"",""100.0"",""0.0"",""0.0"",""Final"""
"healthweightlossdieting.com,""16-May-2015"",""92.0"",""87"",""50"",""57.47"",""0.68"",""0.01"",""7.81"",""100.0"",""0.0"",""0.0"",""Final"""
"healthweightlossnutrition.net,""16-May-2015"",""14.0"",""12"",""11"",""91.66"",""0.1"",""0.0"",""8.33"",""100.0"",""0.0"",""0.0"",""Final"""
"healthydietingnutrition.com,""16-May-2015"",""19.0"",""16"",""13"",""81.25"",""0.06"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"healthydietingweightloss.com,""16-May-2015"",""20.0"",""13"",""9"",""69.23"",""0.12"",""0.01"",""9.23"",""100.0"",""0.0"",""0.0"",""Final"""
"healthydietnutrition.net,""16-May-2015"",""5.0"",""12"",""6"",""50.0"",""0.07"",""0.01"",""5.83"",""100.0"",""0.0"",""0.0"",""Final"""
"healthydietweightloss.net,""16-May-2015"",""86.0"",""9"",""4"",""44.44"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"healthynutritiondiet.com,""16-May-2015"",""34.0"",""13"",""8"",""61.53"",""0.08"",""0.01"",""6.15"",""100.0"",""0.0"",""0.0"",""Final"""
"healthynutritiondieting.com,""16-May-2015"",""10.0"",""8"",""5"",""62.5"",""0.02"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"healthynutritionweightloss.com,""16-May-2015"",""19.0"",""22"",""17"",""77.27"",""0.11"",""0.0"",""5.0"",""100.0"",""0.0"",""0.0"",""Final"""
"healthynutritiousdiet.com,""16-May-2015"",""14.0"",""9"",""7"",""77.77"",""0.07"",""0.01"",""7.77"",""100.0"",""0.0"",""0.0"",""Final"""
"healthynutritiousdieting.com,""16-May-2015"",""15.0"",""8"",""4"",""50.0"",""0.01"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"healthynutritiousweightloss.com,""16-May-2015"",""3.0"",""15"",""10"",""66.66"",""0.05"",""0.0"",""3.33"",""100.0"",""0.0"",""0.0"",""Final"""
"healthyweightlossdieting.com,""16-May-2015"",""18.0"",""9"",""5"",""55.55"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritiondiethealth.net,""16-May-2015"",""8.0"",""16"",""8"",""50.0"",""0.05"",""0.0"",""3.12"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritiondietinghealthy.com,""16-May-2015"",""30.0"",""20"",""13"",""65.0"",""0.14"",""0.01"",""7.0"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritiondietingweightloss.com,""16-May-2015"",""11.0"",""8"",""7"",""87.5"",""0.03"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionhealthdiet.net,""16-May-2015"",""11.0"",""9"",""8"",""88.88"",""0.05"",""0.0"",""5.55"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionhealthdieting.com,""16-May-2015"",""1.0"",""16"",""10"",""62.5"",""0.05"",""0.0"",""3.12"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionhealthweightloss.com,""16-May-2015"",""22.0"",""17"",""12"",""70.58"",""0.06"",""0.0"",""3.52"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionhealthydiet.com,""16-May-2015"",""14.0"",""9"",""7"",""77.77"",""0.09"",""0.01"",""10.0"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionhealthydieting.com,""16-May-2015"",""6.0"",""19"",""10"",""52.63"",""0.04"",""0.0"",""2.1"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionhealthyweightloss.com,""16-May-2015"",""15.0"",""12"",""8"",""66.66"",""0.46"",""0.05"",""38.33"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionweightlossdiet.net,""16-May-2015"",""15.0"",""14"",""7"",""50.0"",""0.03"",""0.0"",""2.14"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritionweightlossdieting.com,""16-May-2015"",""4.0"",""18"",""13"",""72.22"",""0.08"",""0.0"",""4.44"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritiousdietweightloss.com,""16-May-2015"",""9.0"",""8"",""4"",""50.0"",""0.03"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritioushealthdiet.com,""16-May-2015"",""26.0"",""19"",""11"",""57.89"",""0.07"",""0.0"",""3.68"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritioushealthdieting.com,""16-May-2015"",""13.0"",""10"",""4"",""40.0"",""0.08"",""0.02"",""8.0"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritioushealthweightloss.com,""16-May-2015"",""13.0"",""11"",""11"",""100.0"",""0.07"",""0.0"",""6.36"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritioushealthydiet.net,""16-May-2015"",""14.0"",""17"",""8"",""47.05"",""0.05"",""0.0"",""2.94"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritioushealthydieting.com,""16-May-2015"",""5.0"",""13"",""3"",""23.07"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritioushealthyweightloss.com,""16-May-2015"",""13.0"",""9"",""2"",""22.22"",""0.01"",""0.0"",""1.11"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritiousweightlossdiet.com,""16-May-2015"",""107.0"",""86"",""74"",""86.04"",""0.85"",""0.01"",""9.88"",""100.0"",""0.0"",""0.0"",""Final"""
"nutritiousweightlossdieting.com,""16-May-2015"",""9.0"",""18"",""5"",""27.77"",""0.03"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlossdiethealth.net,""16-May-2015"",""11.0"",""10"",""4"",""40.0"",""0.03"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlossdiethealthy.net,""16-May-2015"",""8.0"",""12"",""8"",""66.66"",""0.07"",""0.0"",""5.83"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlossdietinghealthy.com,""16-May-2015"",""16.0"",""11"",""10"",""90.9"",""0.12"",""0.01"",""10.9"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlossdietingnutritious.com,""16-May-2015"",""14.0"",""10"",""4"",""40.0"",""0.01"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlossdietnutrition.net,""16-May-2015"",""15.0"",""13"",""9"",""69.23"",""0.11"",""0.01"",""8.46"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlossdietnutritious.com,""16-May-2015"",""20.0"",""17"",""14"",""82.35"",""0.1"",""0.0"",""5.88"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlosshealthdiet.com,""16-May-2015"",""9.0"",""10"",""6"",""60.0"",""0.03"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlosshealthdieting.com,""16-May-2015"",""15.0"",""16"",""12"",""75.0"",""0.07"",""0.0"",""4.37"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlosshealthynutrition.net,""16-May-2015"",""17.0"",""13"",""2"",""15.38"",""0.02"",""0.01"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"weightlossnutritiondiet.com,""16-May-2015"",""34.0"",""17"",""11"",""64.7"",""0.08"",""0.0"",""4.7"",""100.0"",""0.0"",""0.0"",""Final"""
"bestbettingmethod.com,""16-May-2015"",""13.0"",""13"",""8"",""61.53"",""0.01"",""0.0"",""0.76"",""100.0"",""0.0"",""0.0"",""Final"""
"bestbettingmethods.com,""16-May-2015"",""18.0"",""13"",""9"",""69.23"",""0.05"",""0.0"",""3.84"",""100.0"",""0.0"",""0.0"",""Final"""
"bestbettingplan.com,""16-May-2015"",""16.0"",""12"",""9"",""75.0"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"bestbettingplans.com,""16-May-2015"",""10.0"",""14"",""8"",""57.14"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"bestcasinomethod.com,""16-May-2015"",""15.0"",""20"",""17"",""85.0"",""0.03"",""0.0"",""1.5"",""100.0"",""0.0"",""0.0"",""Final"""
"bestcasinomethods.com,""16-May-2015"",""18.0"",""10"",""9"",""90.0"",""0.03"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestcasinoplan.com,""16-May-2015"",""14.0"",""13"",""10"",""76.92"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"bestcasinoplans.com,""16-May-2015"",""24.0"",""16"",""13"",""81.25"",""0.08"",""0.0"",""5.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestcasinosystems.net,""16-May-2015"",""113.0"",""88"",""70"",""79.54"",""1.25"",""0.01"",""14.2"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamblingmethod.com,""16-May-2015"",""210.0"",""176"",""162"",""92.04"",""2.03"",""0.01"",""11.53"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamblingmethods.com,""16-May-2015"",""530.0"",""565"",""451"",""79.82"",""2.53"",""0.0"",""4.47"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamblingplan.com,""16-May-2015"",""13.0"",""10"",""9"",""90.0"",""0.04"",""0.0"",""4.0"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamblingplans.com,""16-May-2015"",""4.0"",""15"",""11"",""73.33"",""0.08"",""0.0"",""5.33"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamblingsystem.net,""16-May-2015"",""8.0"",""17"",""10"",""58.82"",""0.03"",""0.0"",""1.76"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamblingsystems.net,""16-May-2015"",""18.0"",""16"",""9"",""56.25"",""0.02"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamingmethod.com,""16-May-2015"",""569.0"",""705"",""425"",""60.28"",""8.24"",""0.01"",""11.68"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamingmethods.com,""16-May-2015"",""4.0"",""16"",""9"",""56.25"",""0.02"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamingplan.com,""16-May-2015"",""318.0"",""306"",""195"",""63.72"",""3.43"",""0.01"",""11.2"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamingplans.com,""16-May-2015"",""229.0"",""201"",""160"",""79.6"",""2.21"",""0.01"",""10.99"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamingsystem.net,""16-May-2015"",""112.0"",""79"",""28"",""35.44"",""0.55"",""0.01"",""6.96"",""100.0"",""0.0"",""0.0"",""Final"""
"bestgamingsystems.com,""16-May-2015"",""204.0"",""190"",""144"",""75.78"",""2.45"",""0.01"",""12.89"",""100.0"",""0.0"",""0.0"",""Final"""
"legalbettingplan.com,""16-May-2015"",""10.0"",""13"",""8"",""61.53"",""0.01"",""0.0"",""0.76"",""100.0"",""0.0"",""0.0"",""Final"""
"legalbettingplans.com,""16-May-2015"",""11.0"",""9"",""6"",""66.66"",""0.04"",""0.0"",""4.44"",""100.0"",""0.0"",""0.0"",""Final"""
"legalbettingsystem.com,""16-May-2015"",""3.0"",""17"",""10"",""58.82"",""0.04"",""0.0"",""2.35"",""100.0"",""0.0"",""0.0"",""Final"""
"legalbettingsystems.com,""16-May-2015"",""1.0"",""15"",""13"",""86.66"",""0.04"",""0.0"",""2.66"",""100.0"",""0.0"",""0.0"",""Final"""
"legalcasinomethod.com,""16-May-2015"",""1.0"",""10"",""4"",""40.0"",""0.01"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"legalcasinomethods.com,""16-May-2015"",""343.0"",""337"",""268"",""79.52"",""2.98"",""0.01"",""8.84"",""100.0"",""0.0"",""0.0"",""Final"""
"legalcasinoplan.com,""16-May-2015"",""7.0"",""15"",""14"",""93.33"",""0.12"",""0.0"",""8.0"",""100.0"",""0.0"",""0.0"",""Final"""
"legalcasinoplans.com,""16-May-2015"",""17.0"",""18"",""17"",""94.44"",""0.03"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"legalcasinosystem.com,""16-May-2015"",""106.0"",""86"",""73"",""84.88"",""1.05"",""0.01"",""12.2"",""100.0"",""0.0"",""0.0"",""Final"""
"legalcasinosystems.com,""16-May-2015"",""5.0"",""9"",""5"",""55.55"",""0.18"",""0.03"",""20.0"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamblingmethod.com,""16-May-2015"",""11.0"",""15"",""8"",""53.33"",""0.03"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamblingmethods.com,""16-May-2015"",""13.0"",""13"",""11"",""84.61"",""0.04"",""0.0"",""3.07"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamblingplan.com,""16-May-2015"",""4.0"",""16"",""8"",""50.0"",""0.03"",""0.0"",""1.87"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamblingplans.com,""16-May-2015"",""7.0"",""16"",""15"",""93.75"",""0.03"",""0.0"",""1.87"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamblingsystem.com,""16-May-2015"",""14.0"",""14"",""10"",""71.42"",""0.33"",""0.03"",""23.57"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamblingsystems.com,""16-May-2015"",""10.0"",""12"",""6"",""50.0"",""0.02"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamingmethod.com,""16-May-2015"",""4.0"",""11"",""8"",""72.72"",""0.03"",""0.0"",""2.72"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamingmethods.com,""16-May-2015"",""15.0"",""18"",""10"",""55.55"",""0.03"",""0.0"",""1.66"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamingplan.com,""16-May-2015"",""10.0"",""22"",""14"",""63.63"",""0.05"",""0.0"",""2.27"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamingplans.com,""16-May-2015"",""8.0"",""21"",""14"",""66.66"",""0.15"",""0.01"",""7.14"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamingsystem.com,""16-May-2015"",""17.0"",""14"",""10"",""71.42"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"legalgamingsystems.com,""16-May-2015"",""118.0"",""94"",""62"",""65.95"",""1.57"",""0.02"",""16.7"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyconnectionclub.com,""16-May-2015"",""10.0"",""9"",""7"",""77.77"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyconnectionnetwork.com,""16-May-2015"",""12.0"",""8"",""3"",""37.5"",""0.0"",""0.0"",""0.0"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyconnectionplace.com,""16-May-2015"",""12.0"",""8"",""5"",""62.5"",""0.01"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyconnectionsite.com,""16-May-2015"",""13.0"",""8"",""8"",""100.0"",""0.03"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelycontactclub.com,""16-May-2015"",""18.0"",""11"",""6"",""54.54"",""0.01"",""0.0"",""0.9"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelycontactnetwork.com,""16-May-2015"",""13.0"",""15"",""8"",""53.33"",""0.02"",""0.0"",""1.33"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelycontactplace.com,""16-May-2015"",""12.0"",""10"",""8"",""80.0"",""0.03"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelycontactsite.com,""16-May-2015"",""10.0"",""10"",""4"",""40.0"",""0.01"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelydatingclub.com,""16-May-2015"",""14.0"",""11"",""7"",""63.63"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelydatingnetwork.com,""16-May-2015"",""17.0"",""15"",""12"",""80.0"",""0.03"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelydatingplace.com,""16-May-2015"",""5.0"",""17"",""10"",""58.82"",""0.02"",""0.0"",""1.17"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelydatingsite.com,""16-May-2015"",""18.0"",""16"",""10"",""62.5"",""0.04"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyhookupclub.com,""16-May-2015"",""15.0"",""11"",""9"",""81.81"",""0.03"",""0.0"",""2.72"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyhookupnetwork.com,""16-May-2015"",""4.0"",""13"",""5"",""38.46"",""0.01"",""0.0"",""0.76"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyhookupplace.com,""16-May-2015"",""22.0"",""12"",""6"",""50.0"",""0.01"",""0.0"",""0.83"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelyhookupsite.com,""16-May-2015"",""15.0"",""12"",""9"",""75.0"",""0.03"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelymeetupclub.com,""16-May-2015"",""3.0"",""17"",""12"",""70.58"",""0.04"",""0.0"",""2.35"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelymeetupnetwork.com,""16-May-2015"",""10.0"",""16"",""9"",""56.25"",""0.03"",""0.0"",""1.87"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelymeetupplace.com,""16-May-2015"",""5.0"",""18"",""13"",""72.22"",""0.04"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"lonelymeetupsite.com,""16-May-2015"",""7.0"",""17"",""11"",""64.7"",""0.02"",""0.0"",""1.17"",""100.0"",""0.0"",""0.0"",""Final"""
"profitablebettingsystem.net,""16-May-2015"",""16.0"",""16"",""9"",""56.25"",""0.06"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"singleconnectionclub.com,""16-May-2015"",""15.0"",""10"",""7"",""70.0"",""0.04"",""0.0"",""4.0"",""100.0"",""0.0"",""0.0"",""Final"""
"singleconnectionnetwork.com,""16-May-2015"",""14.0"",""11"",""6"",""54.54"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"singleconnectionplace.com,""16-May-2015"",""12.0"",""10"",""7"",""70.0"",""0.02"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"singledatingclub.net,""16-May-2015"",""9.0"",""12"",""1"",""8.33"",""0.01"",""0.01"",""0.83"",""100.0"",""0.0"",""0.0"",""Final"""
"singledatingnetwork.com,""16-May-2015"",""10.0"",""15"",""11"",""73.33"",""0.04"",""0.0"",""2.66"",""100.0"",""0.0"",""0.0"",""Final"""
"singledatingplace.com,""16-May-2015"",""7.0"",""15"",""6"",""40.0"",""0.02"",""0.0"",""1.33"",""100.0"",""0.0"",""0.0"",""Final"""
"singledatingsite.net,""16-May-2015"",""12.0"",""8"",""6"",""75.0"",""0.02"",""0.0"",""2.5"",""100.0"",""0.0"",""0.0"",""Final"""
"singlehookupclub.com,""16-May-2015"",""9.0"",""14"",""10"",""71.42"",""0.03"",""0.0"",""2.14"",""100.0"",""0.0"",""0.0"",""Final"""
"singlehookupnetwork.com,""16-May-2015"",""14.0"",""10"",""8"",""80.0"",""0.03"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"singlehookupplace.com,""16-May-2015"",""21.0"",""18"",""12"",""66.66"",""0.04"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"singlehookupsite.net,""16-May-2015"",""19.0"",""16"",""10"",""62.5"",""0.06"",""0.0"",""3.75"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesconnectionclub.com,""16-May-2015"",""15.0"",""13"",""12"",""92.3"",""0.04"",""0.0"",""3.07"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesconnectionnetwork.com,""16-May-2015"",""14.0"",""15"",""9"",""60.0"",""0.03"",""0.0"",""2.0"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesconnectionplace.com,""16-May-2015"",""16.0"",""13"",""7"",""53.84"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesconnectionsite.com,""16-May-2015"",""15.0"",""11"",""5"",""45.45"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"singlescontactclub.com,""16-May-2015"",""13.0"",""8"",""3"",""37.5"",""0.01"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"singlescontactnetwork.com,""16-May-2015"",""9.0"",""9"",""5"",""55.55"",""0.02"",""0.0"",""2.22"",""100.0"",""0.0"",""0.0"",""Final"""
"singlescontactplace.com,""16-May-2015"",""14.0"",""7"",""3"",""42.85"",""0.01"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"singlescontactsite.com,""16-May-2015"",""14.0"",""10"",""8"",""80.0"",""0.03"",""0.0"",""3.0"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesdatingclub.net,""16-May-2015"",""34.0"",""21"",""18"",""85.71"",""0.06"",""0.0"",""2.85"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesdatingplace.com,""16-May-2015"",""13.0"",""9"",""1"",""11.11"",""0.01"",""0.01"",""1.11"",""100.0"",""0.0"",""0.0"",""Final"""
"singleshookupclub.com,""16-May-2015"",""9.0"",""15"",""8"",""53.33"",""0.47"",""0.05"",""31.33"",""100.0"",""0.0"",""0.0"",""Final"""
"singleshookupnetwork.com,""16-May-2015"",""13.0"",""13"",""5"",""38.46"",""0.03"",""0.0"",""2.3"",""100.0"",""0.0"",""0.0"",""Final"""
"singleshookupplace.com,""16-May-2015"",""14.0"",""13"",""11"",""84.61"",""0.04"",""0.0"",""3.07"",""100.0"",""0.0"",""0.0"",""Final"""
"singleshookupsite.com,""16-May-2015"",""12.0"",""13"",""8"",""61.53"",""0.02"",""0.0"",""1.53"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesmeetupclub.com,""16-May-2015"",""16.0"",""21"",""14"",""66.66"",""0.05"",""0.0"",""2.38"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesmeetupnetwork.com,""16-May-2015"",""14.0"",""16"",""7"",""43.75"",""0.02"",""0.0"",""1.25"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesmeetupplace.com,""16-May-2015"",""19.0"",""16"",""11"",""68.75"",""0.03"",""0.0"",""1.87"",""100.0"",""0.0"",""0.0"",""Final"""
"singlesmeetupsite.com,""16-May-2015"",""14.0"",""20"",""8"",""40.0"",""0.02"",""0.0"",""1.0"",""100.0"",""0.0"",""0.0"",""Final"""
"winningbettingsystem.net,""16-May-2015"",""11.0"",""14"",""8"",""57.14"",""0.02"",""0.0"",""1.42"",""100.0"",""0.0"",""0.0"",""Final"""
"winningbettingsystems.net,""16-May-2015"",""10.0"",""14"",""5"",""35.71"",""0.04"",""0.0"",""2.85"",""100.0"",""0.0"",""0.0"",""Final"""
"winningcasinosystem.net,""16-May-2015"",""16.0"",""11"",""9"",""81.81"",""0.06"",""0.0"",""5.45"",""100.0"",""0.0"",""0.0"",""Final"""
"winningcasinosystems.net,""16-May-2015"",""214.0"",""101"",""64"",""63.36"",""0.81"",""0.01"",""8.01"",""100.0"",""0.0"",""0.0"",""Final"""
"winninggamblingsystems.net,""16-May-2015"",""19.0"",""19"",""10"",""52.63"",""0.07"",""0.0"",""3.68"",""100.0"",""0.0"",""0.0"",""Final"""
"awesomeinternetdeals.net,""16-May-2015"",""299.0"",""263"",""191"",""72.62"",""2.68"",""0.01"",""10.19"",""100.0"",""0.0"",""0.0"",""Final"""
"awesomeshoppingcoupons.net,""16-May-2015"",""11.0"",""11"",""8"",""72.72"",""0.02"",""0.0"",""1.81"",""100.0"",""0.0"",""0.0"",""Final"""
"awesomeshoppingdeals.net,""16-May-2015"",""302.0"",""263"",""190"",""72.24"",""2.27"",""0.01"",""8.63"",""100.0"",""0.0"",""0.0"",""Final"""
"bestbonuspointscreditcard.com,""16-May-2015"",""121.0"",""96"",""66"",""68.75"",""0.69"",""0.01"",""7.18"",""100.0"",""0.0"",""0.0"",""Final"""
"bestbonuspointsmastercard.com,""16-May-2015"",""13.0"",""8"",""4"",""50.0"",""0.06"",""0.01"",""7.5"",""100.0"",""0.0"",""0.0"",""Final"""
"bestbonuspointsvisa.com,""16-May-2015"",""598.0"",""617"",""454"",""73.58"",""3.44"",""0.0"",""5.57"",""100.0"",""0.0"",""0.0"",""Final"""
